id_str,created_at,full_text,normalized_text,favorite_count,reply_count,retweet_count
1972627307346247936,Mon Sep 29 11:39:34 +0000 2025,@abu_waras Butuh waktu utk perbaiki perekonomian kita yg dirusak rejim bajingan tolol Mulyono. Tapi yg dibilang Purbaya logis kok. Dia munculnya telat aja,butuh waktu untuk perbaiki perekonomian kita yang dirusak rejim bajingan tolol mulyono tapi yang dibilang purbaya logis kok dia munculnya telat aja,9,0,0
1972621672042906035,Mon Sep 29 11:17:10 +0000 2025,@liputan6dotcom Benarkah bahwa Kemenkeu kementrian keuangan. Berganti sifat menjadi Menko menteri ekonomi dibawah pengaruh Purbaya ,benarkah bahwa kemenkeu kementrian keuangan berganti sifat menjadi menko menteri ekonomi dibawah pengaruh purbaya,0,0,0
1972621408800043214,Mon Sep 29 11:16:08 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa menempatkan Rp200 triliun dana pemerintah di 5 bank nasional. Harapannya langkah ini bisa menurunkan suku bunga kredit dan menggerakkan kembali roda ekonomi. Tapi sejumlah pihak menilai kebijakan ini belum tentu efektif. Lesunya penyaluran https://t.co/9NFoIYWp1N,menteri keuangan purbaya yudhi sadewa menempatkan triliun dana pemerintah bank nasional harapannya langkah ini bisa menurunkan suku bunga kredit dan menggerakkan kembali roda ekonomi tapi sejumlah pihak menilai kebijakan ini belum tentu efektif lesunya penyaluran,15,8,4
1972621364415623662,Mon Sep 29 11:15:57 +0000 2025,Kemenperin Purbaya Tak Naikkan Tarif Cukai Rokok 2026 https://t.co/sMFuCvq0CJ,kemenperin purbaya tak naikkan tarif cukai rokok,0,0,0
1972621358225141993,Mon Sep 29 11:15:55 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa resmi putuskan tidak menaikkan tarif cukai hasil tembakau (CHT) pada 2026. Keputusan ini diambil usai diskusi dengan produsen besar buruh pabrik petani tembakau hingga komunitas kretek. https://t.co/rJY3xNZlSP,menteri keuangan purbaya yudhi sadewa resmi putuskan tidak menaikkan tarif cukai hasil tembakau cht pada keputusan ini diambil usai diskusi dengan produsen besar buruh pabrik petani tembakau hingga komunitas kretek,0,4,0
1972618337592258853,Mon Sep 29 11:03:55 +0000 2025,@bangjohnaja @NasbiHasan Anaknya Purbaya bangga memiliki ayah yang pede dengan kinerjanya... Gw nggak yakin bang anak-anaknya si Nasbi akan bangga dengan cara bapaknya nyari duit...,anaknya purbaya bangga memiliki ayah yang pede dengan kinerjanya tidak yakin bang anakanaknya nasbi akan bangga dengan cara bapaknya nyari duit,1,1,0
1972612816361476206,Mon Sep 29 10:41:59 +0000 2025,@profesor_saham Anjay lord purbaya memang beda ,anjay lord purbaya memang beda,0,0,0
1972612567907578208,Mon Sep 29 10:41:00 +0000 2025,Dapatkan bonus 10.000 saldo pas install apk Shopeepay Caranyya: Upgrade ke spay plus log in dg shopee &amp; masukin kode referral FF6JWV5WP diskon promo info freelance job receh zonauang menpora erick thohir bahlil prabowo jokowi purbaya tasya farasya https://t.co/cziHHCGfVf https://t.co/vBkyapSyQJ,dapatkan bonus saldo pas install apk shopeepay caranyya upgrade spay plus log dengan shopee amp masukin kode referral ffjwvwp diskon promo info freelance job receh zonauang menpora erick thohir bahlil prabowo jokowi purbaya tasya farasya,1,0,0
1972611523907600603,Mon Sep 29 10:36:51 +0000 2025,Video: Purbaya Bantah Revisi UU P2SK Bakal Hilangkan Independensi BI https://t.co/Dqqyz3cGrO,video purbaya bantah revisi psk bakal hilangkan independensi,0,0,1
1972609800807530626,Mon Sep 29 10:30:00 +0000 2025,Misbakhun Apresiasi Presiden Prabowo dan Menkeu Purbaya Atas Tambahan Ruang Fiskal untuk Daerah #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/YcdQywy7vy,misbakhun apresiasi presiden prabowo dan menkeu purbaya atas tambahan ruang fiskal untuk daerah,0,0,1
1972606443712037309,Mon Sep 29 10:16:40 +0000 2025,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menegaskan hingga kini belum ada pembahasan terkait pengganti Anggito Abimanyu yang resmi meninggalkan jabatannya sebagai Wakil Menteri Keuangan (Wamenkeu) setelah terpilih sebagai Ketua Dewan Komisioner Lembaga Penjamin Simpanan https://t.co/D2g1CI99mN,menteri keuangan menkeu purbaya yudhi sadewa menegaskan hingga kini belum ada pembahasan terkait pengganti anggito abimanyu yang resmi meninggalkan jabatannya sebagai wakil menteri keuangan wamenkeu setelah terpilih sebagai ketua dewan komisioner lembaga penjamin simpanan,0,0,0
1972604620020306308,Mon Sep 29 10:09:25 +0000 2025,@bengkeldodo @DedynurPalakka @diamukwarga_ @_luv_0499 @awikuchuz Purbaya gokil,purbaya gokil,0,0,0
1972604369079255413,Mon Sep 29 10:08:25 +0000 2025,@Metro_TV Pasti laporan nya yg baik2 doang. Panggil purbaya,pasti laporan nya yang baik doang panggil purbaya,0,0,0
1972602501951283497,Mon Sep 29 10:01:00 +0000 2025,Bonus pas download apk Shopeepay Rp. 10.000 saldo Caranyaa: Upgrade ke shopeepay plus log in pake akun shopee &amp; masukin kode referral FF6JWV5WP diskon promo info freelance job receh zonauang menpora erick thohir bahlil prabowo jokowi purbaya ferry https://t.co/jrJWpyIRFp,bonus pas download apk shopeepay saldo caranyaa upgrade shopeepay plus log pake akun shopee amp masukin kode referral ffjwvwp diskon promo info freelance job receh zonauang menpora erick thohir bahlil prabowo jokowi purbaya ferry,1,0,0
1972602092335566943,Mon Sep 29 09:59:22 +0000 2025,Latar belakang keputusan Purbaya memang simpel. Waktu diskusi sama industri mereka cuma minta satu hal: Asal gak diubah sudah cukup. Purbaya jawab: Ya sudah saya gak ubah. ,latar belakang keputusan purbaya memang simpel waktu diskusi sama industri mereka cuma minta satu hal asal tidak diubah sudah cukup purbaya jawab sudah saya tidak ubah,0,1,0
1972602077282177239,Mon Sep 29 09:59:19 +0000 2025,Setelah Menkeu Purbaya batalkan kenaikan cukai rokok 2026 sekarang industri rokok minta lebih: moratorium (freeze) cukai selama 3 tahun ke depan. Mereka bilang ini penting buat pemulihan industri.,setelah menkeu purbaya batalkan kenaikan cukai rokok sekarang industri rokok minta lebih moratorium freeze cukai selama tahun depan mereka bilang ini penting buat pemulihan industri,0,1,0
1972597254998708566,Mon Sep 29 09:40:09 +0000 2025, Purbaya mengatakan ia salah menilai bahwa penyerapan anggaran MBG rendah. Usai bertemu Kepala BGN Dadan Hindayana pada Jumat lalu (26/9) ia mengatakan penyerapan anggaran program andalan Presiden Prabowo itu ternyata lebih bagus dari yang ia duga... https://t.co/LAaL7mxJah,purbaya mengatakan salah menilai bahwa penyerapan anggaran mbg rendah usai beemu kepala bgn dadan hindayana pada jumat lalu mengatakan penyerapan anggaran program andalan presiden prabowo itu ternyata lebih bagus dari yang duga,0,0,0
1972597064602406990,Mon Sep 29 09:39:23 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa memastikan tarif cukai hasil tembakau (CHT) tidak akan naik pada 2026 menanggapi permintaan moratorium dari petani dan pekerja tembakau. Fokus pemerintah saat ini adalah menindak peredaran rokok ilegal yang merugikan negara sebelum https://t.co/aDaVvygDJA,menteri keuangan purbaya yudhi sadewa memastikan tarif cukai hasil tembakau cht tidak akan naik pada menanggapi permintaan moratorium dari petani dan pekerja tembakau fokus pemerintah saat ini adalah menindak peredaran rokok ilegal yang merugikan negara sebelum,1,0,0
1972595617995333800,Mon Sep 29 09:33:39 +0000 2025,Kebijakan Menkeu Purbaya menahan tarif cukai hasil tembakau 2026 dinilai mampu menjaga kepastian usaha sekaligus melindungi jutaan buruh dan petani kecil. https://t.co/4N6APsw3zw,kebijakan menkeu purbaya menahan tarif cukai hasil tembakau dinilai mampu menjaga kepastian usaha sekaligus melindungi jutaan buruh dan petani kecil,0,2,0
1972594859409371606,Mon Sep 29 09:30:38 +0000 2025,bolehjuga niyy Pak Purbaya~ https://t.co/CLVYHIwUI1,bolehjuga niyy pak purbaya,0,0,0
1972594658141491662,Mon Sep 29 09:29:50 +0000 2025,@Muhamma65122018 @ARSIPAJA Ya itu yg purbaya bakal lakuin. Buat budget mbg lebih efektif. Kl ga terserap dgn baik bakal dialihkan. Kl berjalan baik bakal ditambah.,itu yang purbaya bakal lakuin buat budget mbg lebih efektif tidak terserap dengan baik bakal dialihkan berjalan baik bakal ditambah,0,0,0
1972594365651652986,Mon Sep 29 09:28:40 +0000 2025,@lkittendus7 WKWKWKWK 16.9 udh as per approval si purbaya belum yak. gws bgt.,wkwkwkwk udh per approval purbaya belum yak gws banget,0,0,0
1972592686973829433,Mon Sep 29 09:22:00 +0000 2025,Kemenperin menyambut positif keputusan Menteri Keuangan Purbaya Yudhi Sadewa yang tidak menaikkan tarif cukai rokok pada tahun 2026. https://t.co/CYLVQK8kho,kemenperin menyambut positif keputusan menteri keuangan purbaya yudhi sadewa yang tidak menaikkan tarif cukai rokok pada tahun,0,0,0
1972592329598066756,Mon Sep 29 09:20:35 +0000 2025,BREAKING NEWS Sekarang resmi kursi wamenkeu KOSONG setelah sebelumnya Anggito Abimanyu diangkat menjadi ketua LPS Lord Purbaya memberi usul agar kursi wamenkeu still kosong dan lord purbaya yang mengambil semua tugas wamenkeu,breaking news sekarang resmi kursi wamenkeu kosong setelah sebelumnya anggito abimanyu diangkat menjadi ketua lps lord purbaya memberi usul agar kursi wamenkeu still kosong dan lord purbaya yang mengambil semua tugas wamenkeu,946,41,97
1972591893730214000,Mon Sep 29 09:18:51 +0000 2025,Jejak dan keteladanan Ibu akan selalu menjadi bagian penting dalam perjalanan Direktorat Jenderal Pajak. Selamat datang dan selamat mengemban amanah kepada Bapak Purbaya Yudhi Sadewa sebagai Menteri Keuangan yang baru.,jejak dan keteladanan ibu akan selalu menjadi bagian penting dalam perjalanan direktorat jenderal pajak selamat datang dan selamat mengemban amanah kepada bapak purbaya yudhi sadewa sebagai menteri keuangan yang baru,0,1,0
1972590556682633401,Mon Sep 29 09:13:32 +0000 2025,@AlexHardy8409 @ARSIPAJA Purbaya sdg mulai setelah 10 tahun ekonomi indo dikerjain sri mulyani.,purbaya sdg mulai setelah tahun ekonomi indo dikerjain sri mulyani,0,2,0
1972589987372953919,Mon Sep 29 09:11:16 +0000 2025,@MurtadhoRoy Tujuan Purbaya kan ini 200 dikucurkan ke bank Himbara biar kredit jalan. Padahal karena pemerintah ragu memberi langsung ke kopdes kalau lewat Himbara pemerintah bisa punya dalih,tujuan purbaya kan ini dikucurkan bank himbara biar kredit jalan padahal karena pemerintah ragu memberi langsung kopdes kalau lewat himbara pemerintah bisa punya dalih,0,0,0
1972588247101669385,Mon Sep 29 09:04:21 +0000 2025,@cnbcindonesia Hanya pak purbaya yg bisa bikin hati rakyat agak tenang Karena kita tau kita ga akan dijadiin sapi perah,hanya pak purbaya yang bisa bikin hati rakyat agak tenang karena kita tau kita tidak akan dijadiin sapi perah,0,0,0
1972587730808033628,Mon Sep 29 09:02:18 +0000 2025,Menkeu Purbaya Mendadak Inspeksi Kantor BNI https://t.co/MM50xOcYb4,menkeu purbaya mendadak inspeksi kantor bni,0,0,0
1972587156150620367,Mon Sep 29 09:00:01 +0000 2025,enteri Keuangan Purbaya Yudhi Sadewa memutuskan menunda sementara kebijakan pajak e-commerce terhadap penjual. &gt;&gt; https://t.co/hfHpq7t5S7 #PurbayaYudhiSadewa #Seller #PedagangOnline https://t.co/wRoFQ559vo,enteri keuangan purbaya yudhi sadewa memutuskan menunda sementara kebijakan pajak ecommerce terhadap penjual gtgt,0,1,0
1972584890735731058,Mon Sep 29 08:51:01 +0000 2025,Maruarar Ngaku Cocok dengan Menkeu Purbaya Pamer Bukti ke Prabowo https://t.co/KyI2lcxEmL,maruarar ngaku cocok dengan menkeu purbaya pamer bukti prabowo,0,0,0
1972584755079295119,Mon Sep 29 08:50:29 +0000 2025,@svtnntr Gtw tp kl Purbaya menkeu baru Owy tau ,gtw tapi purbaya menkeu baru owy tau,0,0,0
1972577335741386824,Mon Sep 29 08:21:00 +0000 2025,Bonus 10.000 saldo kalau install apk Shopeepay Caranya : Upgrade ke Spay plus log in dg akun shopee &amp; masukkan kode referral FF6JWV5WP diskon promo info freelance job receh zonauang menpora erick thohir bahlil prabowo jokowi purbaya ferry tasya farasya https://t.co/cziHHCGfVf https://t.co/RtWngPsgcU,bonus saldo kalau install apk shopeepay caranya upgrade spay plus log dengan akun shopee amp masukkan kode referral ffjwvwp diskon promo info freelance job receh zonauang menpora erick thohir bahlil prabowo jokowi purbaya ferry tasya farasya,0,0,0
1972576522432335920,Mon Sep 29 08:17:46 +0000 2025,JAKARTA Keputusan pemerintah Indonesia menahan cukai hasil olahan tembakau dinilai sebagai salah satu kabar positif bagi pasar saham Indonesia. Baca selengkapnya: https://t.co/u1GjK7a8Xu https://t.co/tdQiMHIAy2,jakaa keputusan pemerintah indonesia menahan cukai hasil olahan tembakau dinilai sebagai salah satu kabar positif bagi pasar saham indonesia baca selengkapnya,1,0,0
1972572823924425001,Mon Sep 29 08:03:04 +0000 2025,Ditanya Bisnis Media Menkeu Purbaya: Memang Kenapa Kurang Income-nya? https://t.co/8ICHogkhis #menkeu #PurbayaYudhiSadewa #trijayafm,ditanya bisnis media menkeu purbaya memang kenapa kurang incomenya,0,0,0
1972572469409313209,Mon Sep 29 08:01:39 +0000 2025,Terlalu banyak pajak di Indonesia? Begini tanggapan Menkeu Purbaya https://t.co/xjsdNrDG13 #trijayafm #menkeu #PurbayaYudhiSadewa,terlalu banyak pajak indonesia begini tanggapan menkeu purbaya,0,0,0
1972571132281938186,Mon Sep 29 07:56:21 +0000 2025,Menkeu Purbaya Tiba-Tiba Sidak Kantor Pusat BNI Ada Apa? https://t.co/Hje3X8ACGY,menkeu purbaya tibatiba sidak kantor pusat bni ada apa,0,1,0
1972569862473130034,Mon Sep 29 07:51:18 +0000 2025,Omongan Purbaya Sukses Bangkitkan Rupiah Ini Buktinya! https://t.co/G3KGBIjhhI,omongan purbaya sukses bangkitkan rupiah ini buktinya,1,1,0
1972568074772676842,Mon Sep 29 07:44:12 +0000 2025,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa hingga saat ini belum membahas mengenai pengganti Anggito Abimanyu sebagai Wakil Menteri Keuangan (Wamenkeu). Ia pun akan mengusulkan kepada Presiden Prabowo Subianto agar tak ada Wamenkeu pengganti Anggito. Anggoto resmi https://t.co/bFtIO6Q0uq,menteri keuangan menkeu purbaya yudhi sadewa hingga saat ini belum membahas mengenai pengganti anggito abimanyu sebagai wakil menteri keuangan wamenkeu pun akan mengusulkan kepada presiden prabowo subianto agar tak ada wamenkeu pengganti anggito anggoto resmi,62,2,14
1972564459995705775,Mon Sep 29 07:29:50 +0000 2025,Menkeu Purbaya Tanggapi Usulan Tambahan Anggaran MBG Rp28 Triliun dari BGN Simak Selengkapnya : https://t.co/tVfkD0mwr3 Baca artikel lainnya di : https://t.co/fH6UsGK7Aw #News #Most1058 #Menkeu #Purbaya #Anggaran #MBG #BGN,menkeu purbaya tanggapi usulan tambahan anggaran mbg triliun dari bgn simak selengkapnya baca aikel lainnya,1,0,0
1972564004066463993,Mon Sep 29 07:28:01 +0000 2025,Purbaya Tunda Penerapan Pajak Pedagang Online: Ekonomi Belum Stabil dan Demo Ricuh Jadi Alasan https://t.co/QiGt1JslGM,purbaya tunda penerapan pajak pedagang online ekonomi belum stabil dan demo ricuh jadi alasan,0,0,0
1972563682770239567,Mon Sep 29 07:26:45 +0000 2025,Wah! Purbaya Tiba-tiba Sidak Kantor BNI Senin Hera #GenieMakeAWish #NuNewKoreaPressCon https://t.co/2Eg7QGlfv8,wah purbaya tibatiba sidak kantor bni senin hera,0,0,0
1972563664214557153,Mon Sep 29 07:26:40 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa menegaskan tarif cukai hasil tembakau (CHT) tidak akan naik pada 2026. Keputusan ini menjadi jawaban atas desakan petani dan pekerja tembakau yang meminta moratorium kenaikan cukai selama tiga tahun. Purbaya menyebut fokus pemerintah saat ini https://t.co/VN5jMW08DU,menteri keuangan purbaya yudhi sadewa menegaskan tarif cukai hasil tembakau cht tidak akan naik pada keputusan ini menjadi jawaban atas desakan petani dan pekerja tembakau yang meminta moratorium kenaikan cukai selama tiga tahun purbaya menyebut fokus pemerintah saat ini,1,1,0
1972563535550120060,Mon Sep 29 07:26:09 +0000 2025,@abu_waras Memang benar 10 th terakhir ekonomi di bikin terpuruk di bunuh pelan2 oleh agen CIA Alhamdulillah sudah di lengserkan. https://t.co/3YkWNHUqea,memang benar terakhir ekonomi bikin terpuruk bunuh pelan oleh agen cia alhamdulillah sudah lengserkan,1,0,0
1972561531994038306,Mon Sep 29 07:18:12 +0000 2025,Emang Menkeu baru Purbaya ini agak laen. Beda sama Jeng Bond SPG IMF. Semoga berhasil pak triknya menaikkan pertumbuhan ekonomi Indonesia! https://t.co/B7YjdCf8W2,emang menkeu baru purbaya ini agak laen beda sama jeng bond spg imf semoga berhasil pak triknya menaikkan peumbuhan ekonomi indonesia,19,2,2
1972561232604643793,Mon Sep 29 07:17:00 +0000 2025,Ne bener pengusaha nga minta turunin pita Cukainya? Usai Bertemu Djarum-Gudang Garam Purbaya Putuskan Cukai Rokok Tak Naik https://t.co/DJ1tAxNJw4,bener pengusaha nga minta turunin pita cukainya usai beemu djarumgudang garam purbaya putuskan cukai rokok tak naik,0,0,1
1972560292006756496,Mon Sep 29 07:13:16 +0000 2025,Ada yg bisa jelasin ga kenapa sejak purbaya naik ihsg sama emas ikut naik barengan? Biasanya kan salah satu,ada yang bisa jelasin tidak kenapa sejak purbaya naik ihsg sama emas ikut naik barengan biasanya kan salah satu,0,0,0
1972555523678711977,Mon Sep 29 06:54:19 +0000 2025,Purbaya Terima Kritik Rocky Gerung Tapi Harus Minta Maaf Kalau Salah https://t.co/zB6XpMtVP5,purbaya terima kritik rocky gerung tapi harus minta maaf kalau salah,0,0,0
1972555386583744583,Mon Sep 29 06:53:47 +0000 2025,Euphoria Purbaya,euphoria purbaya,0,0,0
1972554574943969390,Mon Sep 29 06:50:33 +0000 2025,Terima kasih Menkeu yg baru Pak Purbaya berkat bapak IHSG to the moon ,terima kasih menkeu yang baru pak purbaya berkat bapak ihsg the moon,0,0,0
1972554442177434077,Mon Sep 29 06:50:01 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa melakukan inspeksi mendadak ke BNI untuk memantau kinerja bank. Simak momennya: https://t.co/5M1nnopQYX,menteri keuangan purbaya yudhi sadewa melakukan inspeksi mendadak bni untuk memantau kinerja bank simak momennya,0,0,0
1972553980036415890,Mon Sep 29 06:48:11 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa melakukan sidak ke kantor BNI Pusat Jakarta pada Senin (29/09/25) meninjau sejumlah ruangan dan bertemu jajaran pejabat setelah sebelumnya melakukan inspeksi serupa ke berbagai instansi. Simak selengkapnya: https://t.co/SyUF7jcGYP https://t.co/JwaoFWyGM1,menteri keuangan purbaya yudhi sadewa melakukan sidak kantor bni pusat jakaa pada senin meninjau sejumlah ruangan dan beemu jajaran pejabat setelah sebelumnya melakukan inspeksi serupa berbagai instansi simak selengkapnya,1,1,1
1972552738178494603,Mon Sep 29 06:43:15 +0000 2025,Purbaya Tegaskan Proses Pemilihan Anggito Abimanyu Jadi Ketua LPS Sesuai Aturan https://t.co/EkPOgwuKTr,purbaya tegaskan proses pemilihan anggito abimanyu jadi ketua lps sesuai aturan,0,0,0
1972550774623506791,Mon Sep 29 06:35:27 +0000 2025,Menkeu Purbaya Ancam Potong Anggaran BGN jika Program MBG Tak Terserap Optimal https://t.co/sOY5Y8fJIJ,menkeu purbaya ancam potong anggaran bgn jika program mbg tak terserap optimal,0,0,0
1972550696110272672,Mon Sep 29 06:35:08 +0000 2025,@InvestorID Menkeu Purbaya nga berani lawan antek asing di balik kenaikan harga rokok ? Antek ini kelasannya global ,menkeu purbaya nga berani lawan antek asing balik kenaikan harga rokok antek ini kelasannya global,0,0,0
1972550440228397567,Mon Sep 29 06:34:07 +0000 2025,Menkeu Purbaya Sidak Kantor Pusat BNI Ikut Rapat Direksi https://t.co/5Di2ZkGGUS,menkeu purbaya sidak kantor pusat bni ikut rapat direksi,10,0,1
1972544049786884401,Mon Sep 29 06:08:44 +0000 2025,Purbaya Ambil Alih Pajak dan Bea Cukai Usai Anggito ke LPS https://t.co/V0d8Yzv1B6,purbaya ambil alih pajak dan bea cukai usai anggito lps,0,0,0
1972543190130721270,Mon Sep 29 06:05:19 +0000 2025,iseng lanjut bisa sampe step 7 tapi iki muter ket isuk knopo cc pak purbaya sri mulyani prabowo bahlil erik tohir https://t.co/St3LOrXOhg,iseng lanjut bisa sampe step tapi iki muter ket isuk knopo pak purbaya sri mulyani prabowo bahlil erik tohir,0,1,0
1972541857524822132,Mon Sep 29 06:00:01 +0000 2025,Nilai tukar rupiah ditutup melemah ke Rp16.775 per dolar AS pada Jumat 26 September 2025. Menteri Keuangan Purbaya Yudhi Sadewa mengatakan ekonomi yang membaik bakal mendorong penguatan rupiah. Ia memperkirakan rupiah akan kembali menguat pertengahan pekan depan. https://t.co/mmPbWkkU8L,nilai tukar rupiah ditutup melemah per dolar pada jumat september menteri keuangan purbaya yudhi sadewa mengatakan ekonomi yang membaik bakal mendorong penguatan rupiah memperkirakan rupiah akan kembali menguat peengahan pekan depan,583,46,80
1972540588278071410,Mon Sep 29 05:54:58 +0000 2025,Menyoal Kebijakan Stagnasi Cukai Rokok 2026: Antara Kepastian Industri dan Ancaman Kesehatan Publik https://t.co/mwJI1zwapH @AidilAKBAR,menyoal kebijakan stagnasi cukai rokok antara kepastian industri dan ancaman kesehatan publik,0,0,0
1972539587172901074,Mon Sep 29 05:51:00 +0000 2025,Bonus 10.000 saldo kalau install apk Shopeepay Caranya : Upgrade ke Spay plus log in dg akun shopee &amp; masukkan kode referral FF6JWV5WP diskon promo info freelance job receh zonauang prabowo erick thohir bahlil prabowo jokowi purbaya tasya farasya ferry https://t.co/cziHHCFI5H https://t.co/hDmiSJeoA3,bonus saldo kalau install apk shopeepay caranya upgrade spay plus log dengan akun shopee amp masukkan kode referral ffjwvwp diskon promo info freelance job receh zonauang prabowo erick thohir bahlil prabowo jokowi purbaya tasya farasya ferry,1,0,0
1972537070309847299,Mon Sep 29 05:41:00 +0000 2025,Dapatkan bonus 10.000 saldo pas download apk Shopeepay Caranya: Upgrade ke spay plus log in dg shopee &amp; masukin kode referral FF6JWV5WP diskon promo info freelance job receh zonauang prabowo apel pagi kanada signed pgmol menpora purbaya jokowi gibran https://t.co/cziHHCGfVf https://t.co/baExhbhVpe,dapatkan bonus saldo pas download apk shopeepay caranya upgrade spay plus log dengan shopee amp masukin kode referral ffjwvwp diskon promo info freelance job receh zonauang prabowo apel pagi kanada signed pgmol menpora purbaya jokowi gibran,0,0,0
1972531579408015725,Mon Sep 29 05:19:11 +0000 2025,@Northernseaaa73 Doaku menyertai mu Pak Purbaya,doaku menyeai pak purbaya,0,0,0
1972530392570925234,Mon Sep 29 05:14:28 +0000 2025,@KangManto123 Purbaya ini spt Firaun ya kang mantho. Jahat bingitz,purbaya ini spt firaun kang mantho jahat bingitz,0,0,0
1972530313487319245,Mon Sep 29 05:14:09 +0000 2025,Saham Rokok Ambruk Berjemaah Usai Menkeu Purbaya Putuskan Cukai Tembakau Tidak Naik di 2026 https://t.co/51MUHxTnvP via @InvestorID,saham rokok ambruk berjemaah usai menkeu purbaya putuskan cukai tembakau tidak naik via,0,1,0
1972528595307471246,Mon Sep 29 05:07:19 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa respons usulan BGN yang minta tambahan anggaran program MBG sebesar 28 triliun rupiah tahun ini. Purbaya mengatakan ia salah menilai penyerapan anggaran MBG rendah. Ia mengaku penyerapan anggaran program andalan Presiden Prabowo lebih bagus,menteri keuangan purbaya yudhi sadewa respons usulan bgn yang minta tambahan anggaran program mbg sebesar triliun rupiah tahun ini purbaya mengatakan salah menilai penyerapan anggaran mbg rendah mengaku penyerapan anggaran program andalan presiden prabowo lebih bagus,0,0,0
1972527408277233921,Mon Sep 29 05:02:36 +0000 2025,Disebut Hanya Juru Bayar Menkeu Purbaya Tuntut Rocky Gerung Minta Maaf https://t.co/MVHFNoaLwc https://t.co/1TOGYU8bwC,disebut hanya juru bayar menkeu purbaya tuntut rocky gerung minta maaf,0,0,0
1972526789361885551,Mon Sep 29 05:00:09 +0000 2025,Menkeu Purbaya bakal Usul ke Prabowo Tak Tambah Wamenkeu Ini Alasannya https://t.co/wfASchSZQf,menkeu purbaya bakal usul prabowo tak tambah wamenkeu ini alasannya,0,0,0
1972526753605165560,Mon Sep 29 05:00:00 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa memastikan cukai hasil tembakau (CHT) atau cukai rokok tidak akan naik di 2026! Keputusan ini diambil setelah Purbaya bertemu dengan Gabungan Perserikatan Pabrik Rokok Indonesia (GAPPRI) &gt;&gt; https://t.co/Jx0UlQcz8f #detikfinance #cukairokok https://t.co/OF9OLXxWPf,menteri keuangan purbaya yudhi sadewa memastikan cukai hasil tembakau cht atau cukai rokok tidak akan naik keputusan ini diambil setelah purbaya beemu dengan gabungan perserikatan pabrik rokok indonesia gappri gtgt,0,0,0
1972526679219392636,Mon Sep 29 04:59:42 +0000 2025,@BosPurwa Kata umar juoro mantan menkeu era gusdur .. gub dki pramono dan menkeu skrg purbaya ini juniornya saat di ITB UJ mentor mrk b2 .. dan mentor gw saat itu bang Rizal Ramli .. Jujur gw ketawa dgrnya kebayang purbaya bs dikeramasin tiap hari sm RR kl blio msh hidup,kata umar juoro mantan menkeu era gusdur gub dki pramono dan menkeu skrg purbaya ini juniornya saat itb mentor mrk dan mentor saat itu bang rizal ramli jujur ketawa dgrnya kebayang purbaya dikeramasin tiap hari sama blio msh hidup,0,1,0
1972526399899791538,Mon Sep 29 04:58:36 +0000 2025,Senator Jatim untuk Indonesia #liaistifhama #ninglia #senatorjatim #dpdri #dpdrijatim #jatim #jawatimur Menkeu Purbaya tak Naikkan Cukai Rokok 2026 Senator Lia Istifhama Pastikan Industri Rokok Tumbuh Kembali https://t.co/jFSfGmJymR https://t.co/FnhTVdksIO,senator jatim untuk indonesia menkeu purbaya tak naikkan cukai rokok senator lia istifhama pastikan industri rokok tumbuh kembali,1,1,1
1972522212981932393,Mon Sep 29 04:41:57 +0000 2025,@is_pelssy Purbaya ini perpaduan teknokrat dan birokrat. Ditunggu aksi nyatanya.,purbaya ini perpaduan teknokrat dan birokrat ditunggu aksi nyatanya,1,0,1
1972521062450794667,Mon Sep 29 04:37:23 +0000 2025,Menkeu Purbaya Pastikan Cukai Rokok 2026 Tak Naik Petani Tembakau Sambut Lega https://t.co/NqlnEuZmfK,menkeu purbaya pastikan cukai rokok tak naik petani tembakau sambut lega,3,0,2
1972520084532035860,Mon Sep 29 04:33:30 +0000 2025,Itu baru dari 1 contoh kasus jika penyaluran MBG berupa bahan mentah. Pak Purbaya take notes ini nanti yang bakal terjadi jika Anda maunya MBG diganti beras 10kg. Lagipula beras itu cuma karbo. Protein dan sayurnya mana?,itu baru dari contoh kasus jika penyaluran mbg berupa bahan mentah pak purbaya take notes ini nanti yang bakal terjadi jika anda maunya mbg diganti beras lagipula beras itu cuma karbo protein dan sayurnya mana,0,1,0
1972519705538936910,Mon Sep 29 04:32:00 +0000 2025,Wah! Purbaya Tiba-tiba Sidak Kantor BNI https://t.co/QSI8NTqXdb,wah purbaya tibatiba sidak kantor bni,0,1,0
